Ensembl Gene ID	Ensembl Protein ID
ENSG00000011426	ENSP00000406584
ENSG00000011426	ENSP00000413441
ENSG00000011426	ENSP00000413522
ENSG00000011451	ENSP00000263381
ENSG00000011451	ENSP00000373933
ENSG00000011451	ENSP00000445824
ENSG00000011451	ENSP00000469022
ENSG00000011451	ENSP00000469138
ENSG00000011451	ENSP00000469534
ENSG00000011485	ENSP00000012443
ENSG00000011485	ENSP00000375786
ENSG00000011485	ENSP00000434329
ENSG00000011523	ENSP00000260569
ENSG00000011523	ENSP00000367229
ENSG00000011523	ENSP00000443357
ENSG00000011590	ENSP00000262630
ENSG00000011590	ENSP00000376035
ENSG00000011590	ENSP00000433657
ENSG00000011590	ENSP00000466524
ENSG00000011600	ENSP00000262629
ENSG00000011600	ENSP00000402371
ENSG00000011600	ENSP00000445332
ENSG00000011600	ENSP00000465081
ENSG00000011600	ENSP00000465656
ENSG00000011600	ENSP00000468447
ENSG00000011600	ENSP00000468608
ENSG00000012048	ENSP00000312236
ENSG00000012048	ENSP00000326002
ENSG00000012048	ENSP00000350283
ENSG00000012048	ENSP00000397145
ENSG00000012048	ENSP00000417148
ENSG00000012048	ENSP00000417241
ENSG00000012048	ENSP00000417554
ENSG00000012048	ENSP00000417988
ENSG00000012048	ENSP00000418212
ENSG00000012048	ENSP00000418548
ENSG00000012048	ENSP00000418775
ENSG00000012048	ENSP00000418819
ENSG00000012048	ENSP00000418960
ENSG00000012048	ENSP00000418986
ENSG00000012048	ENSP00000419103
ENSG00000012048	ENSP00000419274
ENSG00000012048	ENSP00000419481
ENSG00000012048	ENSP00000419988
ENSG00000012048	ENSP00000420201
ENSG00000012048	ENSP00000420253
ENSG00000012048	ENSP00000420412
ENSG00000012048	ENSP00000420705
ENSG00000012048	ENSP00000420781
ENSG00000012048	ENSP00000465347
ENSG00000012048	ENSP00000465818
ENSG00000012048	ENSP00000467329
ENSG00000012048	ENSP00000478114
ENSG00000012048	ENSP00000489431
ENSG00000012061	ENSP00000013807
ENSG00000012061	ENSP00000300853
ENSG00000012061	ENSP00000345203
ENSG00000012061	ENSP00000394875
ENSG00000012061	ENSP00000465225
ENSG00000012061	ENSP00000465354
ENSG00000012061	ENSP00000465524
ENSG00000012061	ENSP00000466644
ENSG00000012061	ENSP00000467183
ENSG00000012061	ENSP00000468035
ENSG00000012061	ENSP00000468119
ENSG00000012061	ENSP00000468158
ENSG00000012061	ENSP00000468548
ENSG00000012124	ENSP00000085219
ENSG00000012124	ENSP00000270311
ENSG00000012124	ENSP00000339349
ENSG00000012124	ENSP00000403822
ENSG00000012124	ENSP00000441237
ENSG00000012124	ENSP00000442279
ENSG00000012124	ENSP00000469503
ENSG00000012124	ENSP00000469523
ENSG00000012124	ENSP00000469980
ENSG00000012124	ENSP00000469984
ENSG00000012124	ENSP00000470193
ENSG00000012124	ENSP00000470681
ENSG00000012124	ENSP00000470724
ENSG00000012124	ENSP00000471399
ENSG00000012124	ENSP00000471972
ENSG00000012124	ENSP00000472664
ENSG00000012124	ENSP00000472762
ENSG00000012124	ENSP00000473221
ENSG00000012124	ENSP00000482823
ENSG00000012211	ENSP00000365494
ENSG00000012211	ENSP00000388599
ENSG00000012211	ENSP00000390620
ENSG00000012211	ENSP00000446051
ENSG00000012211	ENSP00000470248
ENSG00000012660	ENSP00000306640
ENSG00000012660	ENSP00000359951
ENSG00000012660	ENSP00000359956
ENSG00000012660	ENSP00000440728
ENSG00000012779	ENSP00000363512
ENSG00000012779	ENSP00000437634
ENSG00000012779	ENSP00000483803
ENSG00000012817	ENSP00000322408
ENSG00000012817	ENSP00000372256
ENSG00000012817	ENSP00000389433
ENSG00000012817	ENSP00000398543
ENSG00000012817	ENSP00000416377
ENSG00000012817	ENSP00000444293
ENSG00000012822	ENSP00000262059
ENSG00000012822	ENSP00000397189
ENSG00000012822	ENSP00000446820
ENSG00000012822	ENSP00000447117
ENSG00000012822	ENSP00000447647
ENSG00000012822	ENSP00000448026
ENSG00000012822	ENSP00000448621
ENSG00000012822	ENSP00000449058
ENSG00000012822	ENSP00000449796
ENSG00000012822	ENSP00000449960
ENSG00000012822	ENSP00000450012
ENSG00000012822	ENSP00000450083
ENSG00000012822	ENSP00000456437
ENSG00000012983	ENSP00000013125
ENSG00000012983	ENSP00000451452
ENSG00000012983	ENSP00000451926
ENSG00000012983	ENSP00000451980
ENSG00000012983	ENSP00000452289
ENSG00000013016	ENSP00000327116
ENSG00000013016	ENSP00000440685
ENSG00000013275	ENSP00000157812
ENSG00000013275	ENSP00000413869
ENSG00000013288	ENSP00000285599
ENSG00000013288	ENSP00000423129
ENSG00000013288	ENSP00000426273
ENSG00000013306	ENSP00000225308
ENSG00000013306	ENSP00000366299
ENSG00000013306	ENSP00000444540
ENSG00000013306	ENSP00000465182
ENSG00000013306	ENSP00000465554
ENSG00000013306	ENSP00000465594
ENSG00000013306	ENSP00000466144
ENSG00000013306	ENSP00000466615
ENSG00000013306	ENSP00000466676
ENSG00000013306	ENSP00000467681
ENSG00000013306	ENSP00000467956
ENSG00000013306	ENSP00000467964
ENSG00000013441	ENSP00000326830
ENSG00000013441	ENSP00000386358
ENSG00000013441	ENSP00000386875
ENSG00000013441	ENSP00000394734
ENSG00000013441	ENSP00000400487
ENSG00000013441	ENSP00000479484
ENSG00000013503	ENSP00000228347
ENSG00000013503	ENSP00000445721
ENSG00000013503	ENSP00000448398
ENSG00000013563	ENSP00000014935
ENSG00000013563	ENSP00000309168
ENSG00000013563	ENSP00000358822
ENSG00000013563	ENSP00000358823
ENSG00000013563	ENSP00000358824
ENSG00000013563	ENSP00000377255
ENSG00000013563	ENSP00000393000
ENSG00000013563	ENSP00000393346
ENSG00000013563	ENSP00000395591
ENSG00000013563	ENSP00000410281
ENSG00000013563	ENSP00000416881
ENSG00000013573	ENSP00000228264
ENSG00000013573	ENSP00000309965
ENSG00000013573	ENSP00000406457
ENSG00000013573	ENSP00000406799
ENSG00000013573	ENSP00000407646
ENSG00000013573	ENSP00000439298
ENSG00000013573	ENSP00000440171
ENSG00000013573	ENSP00000440402
ENSG00000013573	ENSP00000441015
ENSG00000013573	ENSP00000441425
ENSG00000013573	ENSP00000442466
ENSG00000013573	ENSP00000443426
ENSG00000013573	ENSP00000443578
ENSG00000013573	ENSP00000443750
ENSG00000013573	ENSP00000445219
ENSG00000013573	ENSP00000445568
ENSG00000013573	ENSP00000473610
ENSG00000013619	ENSP00000262858
ENSG00000013619	ENSP00000351765
ENSG00000013619	ENSP00000359428
ENSG00000013619	ENSP00000397438
ENSG00000013619	ENSP00000414517
ENSG00000013810	ENSP00000326550
ENSG00000013810	ENSP00000415914
ENSG00000013810	ENSP00000418095
ENSG00000013810	ENSP00000418727
ENSG00000013810	ENSP00000419210
ENSG00000013810	ENSP00000420838
ENSG00000013810	ENSP00000478580
ENSG00000013810	ENSP00000483196
ENSG00000014138	ENSP00000265465
ENSG00000014138	ENSP00000432536
ENSG00000014138	ENSP00000433952
ENSG00000014138	ENSP00000434173
ENSG00000014257	ENSP00000323036
ENSG00000014257	ENSP00000337471
ENSG00000014257	ENSP00000417744
ENSG00000014257	ENSP00000418366
ENSG00000014257	ENSP00000422036
ENSG00000014641	ENSP00000233114
ENSG00000014641	ENSP00000386719
ENSG00000014641	ENSP00000386743
ENSG00000014641	ENSP00000394504
ENSG00000014641	ENSP00000399004
ENSG00000014641	ENSP00000400937
ENSG00000014641	ENSP00000409027
ENSG00000014641	ENSP00000410073
ENSG00000014641	ENSP00000438144
ENSG00000014641	ENSP00000446395
ENSG00000014824	ENSP00000264451
ENSG00000014824	ENSP00000423529
ENSG00000014914	ENSP00000358136
ENSG00000014914	ENSP00000391668
ENSG00000014919	ENSP00000016171
ENSG00000014919	ENSP00000359514
ENSG00000015285	ENSP00000365891
ENSG00000015285	ENSP00000410537
ENSG00000015475	ENSP00000318822
ENSG00000015475	ENSP00000344594
ENSG00000015475	ENSP00000382667
ENSG00000015475	ENSP00000382669
ENSG00000015475	ENSP00000382674
ENSG00000015475	ENSP00000449236
ENSG00000015475	ENSP00000477773
ENSG00000015475	ENSP00000480414
ENSG00000015475	ENSP00000481991
ENSG00000015475	ENSP00000483534
ENSG00000015475	ENSP00000483709
ENSG00000015532	ENSP00000017003
ENSG00000015532	ENSP00000365733
ENSG00000015532	ENSP00000425511
ENSG00000015532	ENSP00000426501
ENSG00000015532	ENSP00000428350
ENSG00000015532	ENSP00000460517
ENSG00000017483	ENSP00000389644
ENSG00000017483	ENSP00000402988
ENSG00000017483	ENSP00000403976
ENSG00000017483	ENSP00000407258
ENSG00000017483	ENSP00000416948
ENSG00000017483	ENSP00000471683
ENSG00000017483	ENSP00000478807
ENSG00000017483	ENSP00000481291
ENSG00000017483	ENSP00000482638
ENSG00000017483	ENSP00000483716
ENSG00000017483	ENSP00000484236
ENSG00000018189	ENSP00000226328
ENSG00000018189	ENSP00000370394
ENSG00000018189	ENSP00000399771
ENSG00000018189	ENSP00000420980
ENSG00000018189	ENSP00000421120
ENSG00000018189	ENSP00000425400
ENSG00000018189	ENSP00000425574
ENSG00000018189	ENSP00000426165
ENSG00000018189	ENSP00000426734
ENSG00000018280	ENSP00000233202
ENSG00000018280	ENSP00000346320
ENSG00000018280	ENSP00000443435
ENSG00000018280	ENSP00000483970
ENSG00000018280	ENSP00000484905
ENSG00000018510	ENSP00000264167
ENSG00000018510	ENSP00000386688
ENSG00000018699	ENSP00000313953
ENSG00000018699	ENSP00000392883
ENSG00000018699	ENSP00000393327
ENSG00000018699	ENSP00000398820
ENSG00000018699	ENSP00000409230
ENSG00000018699	ENSP00000410642
ENSG00000019102	ENSP00000318684
ENSG00000019102	ENSP00000385013
ENSG00000019144	ENSP00000348359
ENSG00000019144	ENSP00000354498
ENSG00000019144	ENSP00000431508
ENSG00000019144	ENSP00000435520
ENSG00000019144	ENSP00000469820
ENSG00000019144	ENSP00000470046
ENSG00000019144	ENSP00000478254
ENSG00000019144	ENSP00000481393
ENSG00000019144	ENSP00000482728
ENSG00000019582	ENSP00000009530
ENSG00000019582	ENSP00000230685
ENSG00000019582	ENSP00000367026
ENSG00000019582	ENSP00000429024
ENSG00000019582	ENSP00000429478
ENSG00000019582	ENSP00000429641
ENSG00000019582	ENSP00000430614
ENSG00000019582	ENSP00000430654
ENSG00000020256	ENSP00000216923
ENSG00000020256	ENSP00000344615
ENSG00000020256	ENSP00000355179
ENSG00000020256	ENSP00000360570
ENSG00000020256	ENSP00000360573
ENSG00000020256	ENSP00000360578
ENSG00000020256	ENSP00000379303
ENSG00000020256	ENSP00000379312
ENSG00000020256	ENSP00000403424
ENSG00000020426	ENSP00000261245
ENSG00000020426	ENSP00000446437
ENSG00000020426	ENSP00000451017
ENSG00000020426	ENSP00000451379
ENSG00000020577	ENSP00000251091
ENSG00000020577	ENSP00000375919
ENSG00000020577	ENSP00000450808
ENSG00000020577	ENSP00000452535
ENSG00000020577	ENSP00000486821
ENSG00000021300	ENSP00000227214
ENSG00000021300	ENSP00000346127
ENSG00000021300	ENSP00000381505
ENSG00000021300	ENSP00000381507
ENSG00000021300	ENSP00000438809
ENSG00000021300	ENSP00000439714
ENSG00000021300	ENSP00000440102
ENSG00000021300	ENSP00000440122
ENSG00000021300	ENSP00000441224
ENSG00000021300	ENSP00000441558
ENSG00000021300	ENSP00000442136
ENSG00000021300	ENSP00000442616
ENSG00000021300	ENSP00000443899
ENSG00000021300	ENSP00000444453
ENSG00000021300	ENSP00000445807
ENSG00000021300	ENSP00000445990
ENSG00000022976	ENSP00000399863
ENSG00000022976	ENSP00000452819
ENSG00000022976	ENSP00000452983
ENSG00000022976	ENSP00000453109
ENSG00000022976	ENSP00000453137
ENSG00000022976	ENSP00000453363
ENSG00000022976	ENSP00000453415
ENSG00000022976	ENSP00000453515
ENSG00000022976	ENSP00000453744
ENSG00000022976	ENSP00000454159
ENSG00000023287	ENSP00000025008
ENSG00000023287	ENSP00000396067
ENSG00000023287	ENSP00000429115
ENSG00000023287	ENSP00000429611
ENSG00000023287	ENSP00000429879
ENSG00000023287	ENSP00000429918
ENSG00000023287	ENSP00000430792
ENSG00000023287	ENSP00000430809
ENSG00000023330	ENSP00000309259
ENSG00000023330	ENSP00000378416
ENSG00000023330	ENSP00000417352
ENSG00000023330	ENSP00000417719
ENSG00000023330	ENSP00000418779
ENSG00000023330	ENSP00000419423
ENSG00000023445	ENSP00000263464
ENSG00000023445	ENSP00000431718
ENSG00000023445	ENSP00000432907
ENSG00000023445	ENSP00000481903
ENSG00000023572	ENSP00000356409
ENSG00000023572	ENSP00000356410
ENSG00000023608	ENSP00000216294
ENSG00000023697	ENSP00000416583
ENSG00000023697	ENSP00000431757
ENSG00000023697	ENSP00000432633
ENSG00000023697	ENSP00000433051
ENSG00000023697	ENSP00000433801
ENSG00000023697	ENSP00000434973
ENSG00000023697	ENSP00000435683
ENSG00000023697	ENSP00000436999
ENSG00000023892	ENSP00000319831
ENSG00000023892	ENSP00000415357
ENSG00000023909	ENSP00000359258
ENSG00000023909	ENSP00000484507
ENSG00000024422	ENSP00000263277
ENSG00000024422	ENSP00000439036
ENSG00000024422	ENSP00000471766
ENSG00000024526	ENSP00000360005
ENSG00000024526	ENSP00000412292
ENSG00000024526	ENSP00000431477
ENSG00000024526	ENSP00000436464
ENSG00000025434	ENSP00000378793
ENSG00000025434	ENSP00000384745
ENSG00000025434	ENSP00000385073
ENSG00000025434	ENSP00000385801
ENSG00000025434	ENSP00000387946
ENSG00000025434	ENSP00000391005
ENSG00000025434	ENSP00000396132
ENSG00000025434	ENSP00000403696
ENSG00000025434	ENSP00000403798
ENSG00000025434	ENSP00000406692
ENSG00000025434	ENSP00000407716
ENSG00000025434	ENSP00000412636
ENSG00000025434	ENSP00000413095
ENSG00000025434	ENSP00000415591
ENSG00000025434	ENSP00000420656
ENSG00000025434	ENSP00000432073
ENSG00000025434	ENSP00000433271
ENSG00000025434	ENSP00000434650
ENSG00000025434	ENSP00000477707
ENSG00000025708	ENSP00000252029
ENSG00000025708	ENSP00000379036
ENSG00000025708	ENSP00000379037
ENSG00000025708	ENSP00000379038
ENSG00000025708	ENSP00000395875
ENSG00000025772	ENSP00000361900
ENSG00000026025	ENSP00000224237
ENSG00000026025	ENSP00000391842
ENSG00000026025	ENSP00000431702
ENSG00000026025	ENSP00000435613
ENSG00000026025	ENSP00000446007
ENSG00000026036	ENSP00000457428
ENSG00000026036	ENSP00000457868
ENSG00000026103	ENSP00000345601
ENSG00000026103	ENSP00000347426
ENSG00000026103	ENSP00000347979
ENSG00000026103	ENSP00000349896
ENSG00000026103	ENSP00000420975
ENSG00000026103	ENSP00000422453
ENSG00000026103	ENSP00000423755
ENSG00000026103	ENSP00000424113
ENSG00000026103	ENSP00000425159
ENSG00000026103	ENSP00000477997
ENSG00000026103	ENSP00000484575
ENSG00000026103	ENSP00000485876
ENSG00000026297	ENSP00000028008
ENSG00000026297	ENSP00000390833
ENSG00000026297	ENSP00000422846
ENSG00000026297	ENSP00000424947
ENSG00000026297	ENSP00000426059
ENSG00000026297	ENSP00000426455
ENSG00000026297	ENSP00000480244
ENSG00000026297	ENSP00000482755
ENSG00000026508	ENSP00000263398
ENSG00000026508	ENSP00000278385
ENSG00000026508	ENSP00000278386
ENSG00000026508	ENSP00000279452
ENSG00000026508	ENSP00000309732
ENSG00000026508	ENSP00000389830
ENSG00000026508	ENSP00000392331
ENSG00000026508	ENSP00000395953
ENSG00000026508	ENSP00000398099
ENSG00000026508	ENSP00000398632
ENSG00000026508	ENSP00000404447
ENSG00000026508	ENSP00000431860
ENSG00000026508	ENSP00000432405
ENSG00000026508	ENSP00000432704
ENSG00000026508	ENSP00000432718
ENSG00000026508	ENSP00000433189
ENSG00000026508	ENSP00000434418
ENSG00000026508	ENSP00000434465
ENSG00000026508	ENSP00000434530
ENSG00000026508	ENSP00000434920
ENSG00000026508	ENSP00000435321
ENSG00000026508	ENSP00000435377
ENSG00000026508	ENSP00000436451
ENSG00000026508	ENSP00000436549
ENSG00000026508	ENSP00000436623
ENSG00000026508	ENSP00000436980
ENSG00000026652	ENSP00000314036
ENSG00000026652	ENSP00000355872
ENSG00000026652	ENSP00000355878
ENSG00000026652	ENSP00000400211
ENSG00000026652	ENSP00000413901
ENSG00000026751	ENSP00000352281
ENSG00000026751	ENSP00000357021
ENSG00000026751	ENSP00000357022
ENSG00000026751	ENSP00000403294
ENSG00000026751	ENSP00000405605
ENSG00000026751	ENSP00000409965
ENSG00000026751	ENSP00000416592
ENSG00000026751	ENSP00000473590
ENSG00000026751	ENSP00000483774
ENSG00000026950	ENSP00000289361
ENSG00000026950	ENSP00000394937
ENSG00000026950	ENSP00000396684
ENSG00000026950	ENSP00000399393
ENSG00000026950	ENSP00000406667
ENSG00000026950	ENSP00000420010
ENSG00000026950	ENSP00000427013
ENSG00000027001	ENSP00000371607
ENSG00000027075	ENSP00000329127
ENSG00000027075	ENSP00000450959
ENSG00000027075	ENSP00000450981
ENSG00000027075	ENSP00000451205
ENSG00000027075	ENSP00000451789
ENSG00000027075	ENSP00000451793
ENSG00000027075	ENSP00000451871
ENSG00000027075	ENSP00000451930
ENSG00000027075	ENSP00000451933
ENSG00000027075	ENSP00000452055
ENSG00000027075	ENSP00000452129
ENSG00000027075	ENSP00000452330
ENSG00000027075	ENSP00000452528
ENSG00000027075	ENSP00000452588
ENSG00000027869	ENSP00000357181
ENSG00000027869	ENSP00000357182
ENSG00000027869	ENSP00000376123
ENSG00000028277	ENSP00000339369
ENSG00000028277	ENSP00000373992
ENSG00000028277	ENSP00000431603
ENSG00000028277	ENSP00000436100
ENSG00000028277	ENSP00000436988
ENSG00000028277	ENSP00000437224
ENSG00000028277	ENSP00000452930
ENSG00000028277	ENSP00000453255
ENSG00000028277	ENSP00000453995
ENSG00000028277	ENSP00000454179
ENSG00000028277	ENSP00000471890
ENSG00000028277	ENSP00000475664
ENSG00000028277	ENSP00000476062
ENSG00000028277	ENSP00000476240
ENSG00000028277	ENSP00000486228
ENSG00000028310	ENSP00000417431
ENSG00000028310	ENSP00000419752
ENSG00000028310	ENSP00000419765
ENSG00000028310	ENSP00000419845
ENSG00000028310	ENSP00000420080
ENSG00000028310	ENSP00000420397
ENSG00000028310	ENSP00000420492
ENSG00000028310	ENSP00000420722
ENSG00000028310	ENSP00000428194
ENSG00000028310	ENSP00000429353
ENSG00000028310	ENSP00000430170
ENSG00000028310	ENSP00000430510
ENSG00000029153	ENSP00000261178
ENSG00000029153	ENSP00000266503
ENSG00000029153	ENSP00000312247
ENSG00000029153	ENSP00000379238
ENSG00000029153	ENSP00000400185
ENSG00000029153	ENSP00000438545
ENSG00000029153	ENSP00000442438
ENSG00000029153	ENSP00000445836
ENSG00000029534	ENSP00000265709
ENSG00000029534	ENSP00000289734
ENSG00000029534	ENSP00000297744
ENSG00000029534	ENSP00000319123
ENSG00000029534	ENSP00000335031
ENSG00000029534	ENSP00000339620
ENSG00000029534	ENSP00000428315
ENSG00000029534	ENSP00000428750
ENSG00000029534	ENSP00000430174
ENSG00000029534	ENSP00000430368
ENSG00000029639	ENSP00000356134
ENSG00000029993	ENSP00000359393
ENSG00000029993	ENSP00000405601
ENSG00000029993	ENSP00000410354
ENSG00000029993	ENSP00000417027
ENSG00000029993	ENSP00000442758
ENSG00000030419	ENSP00000342876
ENSG00000030419	ENSP00000363439
ENSG00000030419	ENSP00000363446
ENSG00000030419	ENSP00000389548
ENSG00000030419	ENSP00000390045
ENSG00000030419	ENSP00000395203
ENSG00000030419	ENSP00000396253
ENSG00000030419	ENSP00000402132
ENSG00000030419	ENSP00000406783
ENSG00000030419	ENSP00000410447
ENSG00000030419	ENSP00000411444
ENSG00000030419	ENSP00000412869
ENSG00000030419	ENSP00000413680
ENSG00000031003	ENSP00000033079
ENSG00000031003	ENSP00000388521
ENSG00000031003	ENSP00000394669
ENSG00000031003	ENSP00000422311
ENSG00000031003	ENSP00000422673
ENSG00000031003	ENSP00000424785
ENSG00000031003	ENSP00000425326
ENSG00000031003	ENSP00000426863
ENSG00000031081	ENSP00000264245
ENSG00000031081	ENSP00000418429
ENSG00000031691	ENSP00000337289
ENSG00000032389	ENSP00000371559
ENSG00000032389	ENSP00000381652
ENSG00000032389	ENSP00000385756
ENSG00000032389	ENSP00000389080
ENSG00000032389	ENSP00000389228
ENSG00000032389	ENSP00000393350
ENSG00000032389	ENSP00000400214
ENSG00000032389	ENSP00000403043
ENSG00000033011	ENSP00000262374
ENSG00000033011	ENSP00000440019
ENSG00000033011	ENSP00000464700
ENSG00000033011	ENSP00000467538
ENSG00000033011	ENSP00000467865
ENSG00000033011	ENSP00000468118
ENSG00000033050	ENSP00000222388
ENSG00000033050	ENSP00000287844
ENSG00000033050	ENSP00000395785
ENSG00000033050	ENSP00000419720
ENSG00000033170	ENSP00000345865
ENSG00000033170	ENSP00000351057
ENSG00000033170	ENSP00000353910
ENSG00000033170	ENSP00000378087
ENSG00000033170	ENSP00000451577
ENSG00000033170	ENSP00000451689
ENSG00000033170	ENSP00000452105
